id1,id2,label
CHEBI_78391,CHEBI_78392,Enantiomers
CHEBI_78393,CHEBI_78394,Enantiomers
CHEBI_78394,CHEBI_78393,Enantiomers
CHEBI_78406,CHEBI_78405,Enantiomers
CHEBI_78405,CHEBI_78406,Enantiomers
CHEBI_78417,CHEBI_78418,Enantiomers
CHEBI_78418,CHEBI_78417,Enantiomers
CHEBI_78693,CHEBI_78694,Enantiomers
CHEBI_78694,CHEBI_78693,Enantiomers
CHEBI_77852,CHEBI_77895,Enantiomers
CHEBI_77895,CHEBI_77852,Enantiomers
CHEBI_34496,CHEBI_78730,Enantiomers
CHEBI_78730,CHEBI_34496,Enantiomers
CHEBI_78731,CHEBI_34497,Enantiomers
CHEBI_34497,CHEBI_78731,Enantiomers
CHEBI_77956,CHEBI_57756,Enantiomers
CHEBI_57756,CHEBI_77956,Enantiomers
CHEBI_78781,CHEBI_78775,Enantiomers
CHEBI_78775,CHEBI_78781,Enantiomers
CHEBI_78035,CHEBI_78034,Enantiomers
CHEBI_78034,CHEBI_78035,Enantiomers
CHEBI_79008,CHEBI_59806,Enantiomers
CHEBI_59806,CHEBI_79008,Enantiomers
CHEBI_79048,CHEBI_4178,Enantiomers
CHEBI_4178,CHEBI_79048,Enantiomers
CHEBI_47952,CHEBI_79049,Enantiomers
CHEBI_79049,CHEBI_47952,Enantiomers
CHEBI_31755,CHEBI_15695,Enantiomers
CHEBI_15695,CHEBI_31755,Enantiomers
CHEBI_6178,CHEBI_79054,Enantiomers
CHEBI_79054,CHEBI_6178,Enantiomers
CHEBI_82648,CHEBI_82649,Enantiomers
CHEBI_82649,CHEBI_82648,Enantiomers
CHEBI_82653,CHEBI_82652,Enantiomers
CHEBI_82652,CHEBI_82653,Enantiomers
CHEBI_50372,CHEBI_50371,Enantiomers
CHEBI_50371,CHEBI_50372,Enantiomers
CHEBI_82779,CHEBI_82782,Enantiomers
CHEBI_82782,CHEBI_82779,Enantiomers
CHEBI_82788,CHEBI_82789,Enantiomers
CHEBI_82789,CHEBI_82788,Enantiomers
CHEBI_82791,CHEBI_60607,Enantiomers
CHEBI_60607,CHEBI_82791,Enantiomers
CHEBI_82793,CHEBI_82794,Enantiomers
CHEBI_82794,CHEBI_82793,Enantiomers
CHEBI_82813,CHEBI_101278,Enantiomers
CHEBI_101278,CHEBI_82813,Enantiomers
CHEBI_82812,CHEBI_82816,Enantiomers
CHEBI_82816,CHEBI_82812,Enantiomers
CHEBI_82817,CHEBI_645509,Enantiomers
CHEBI_645509,CHEBI_82817,Enantiomers
CHEBI_82855,CHEBI_82854,Enantiomers
CHEBI_82854,CHEBI_82855,Enantiomers
CHEBI_82858,CHEBI_82859,Enantiomers
CHEBI_82859,CHEBI_82858,Enantiomers
CHEBI_82867,CHEBI_82868,Enantiomers
CHEBI_82868,CHEBI_82867,Enantiomers
CHEBI_82870,CHEBI_82871,Enantiomers
CHEBI_82871,CHEBI_82870,Enantiomers
CHEBI_82872,CHEBI_82877,Enantiomers
CHEBI_82877,CHEBI_82872,Enantiomers
CHEBI_82886,CHEBI_82888,Enantiomers
CHEBI_82888,CHEBI_82886,Enantiomers
CHEBI_82894,CHEBI_82897,Enantiomers
CHEBI_82897,CHEBI_82894,Enantiomers
CHEBI_27904,CHEBI_21288,Enantiomers
CHEBI_21288,CHEBI_27904,Enantiomers
CHEBI_82980,CHEBI_82981,Enantiomers
CHEBI_82981,CHEBI_82980,Enantiomers
CHEBI_71048,CHEBI_79200,Enantiomers
CHEBI_79200,CHEBI_71048,Enantiomers
CHEBI_83008,CHEBI_83009,Enantiomers
CHEBI_83009,CHEBI_83008,Enantiomers
CHEBI_83102,CHEBI_83105,Enantiomers
CHEBI_83105,CHEBI_83102,Enantiomers
CHEBI_83011,CHEBI_83012,Enantiomers
CHEBI_83012,CHEBI_83011,Enantiomers
CHEBI_83109,CHEBI_83110,Enantiomers
CHEBI_83110,CHEBI_83109,Enantiomers
CHEBI_83124,CHEBI_83119,Enantiomers
CHEBI_83119,CHEBI_83124,Enantiomers
CHEBI_83129,CHEBI_83131,Enantiomers
CHEBI_83131,CHEBI_83129,Enantiomers
CHEBI_83132,CHEBI_83130,Enantiomers
CHEBI_83130,CHEBI_83132,Enantiomers
CHEBI_83136,CHEBI_83135,Enantiomers
CHEBI_83135,CHEBI_83136,Enantiomers
CHEBI_83140,CHEBI_83141,Enantiomers
CHEBI_83141,CHEBI_83140,Enantiomers
CHEBI_83177,CHEBI_83176,Enantiomers
CHEBI_83176,CHEBI_83177,Enantiomers
CHEBI_83179,CHEBI_83178,Enantiomers
CHEBI_83178,CHEBI_83179,Enantiomers
CHEBI_83210,CHEBI_83209,Enantiomers
CHEBI_83209,CHEBI_83210,Enantiomers
CHEBI_74611,CHEBI_83222,Enantiomers
CHEBI_83222,CHEBI_74611,Enantiomers
CHEBI_82626,CHEBI_57446,Enantiomers
CHEBI_57446,CHEBI_82626,Enantiomers
CHEBI_15628,CHEBI_82627,Enantiomers
CHEBI_82627,CHEBI_15628,Enantiomers
CHEBI_83252,CHEBI_106738,Enantiomers
CHEBI_106738,CHEBI_83252,Enantiomers
CHEBI_83270,CHEBI_83269,Enantiomers
CHEBI_83269,CHEBI_83270,Enantiomers
CHEBI_83286,CHEBI_83285,Enantiomers
CHEBI_83285,CHEBI_83286,Enantiomers
CHEBI_83293,CHEBI_83294,Enantiomers
CHEBI_83294,CHEBI_83293,Enantiomers
CHEBI_83301,CHEBI_83300,Enantiomers
CHEBI_83300,CHEBI_83301,Enantiomers
CHEBI_83304,CHEBI_83303,Enantiomers
CHEBI_83303,CHEBI_83304,Enantiomers
CHEBI_83307,CHEBI_83306,Enantiomers
CHEBI_83306,CHEBI_83307,Enantiomers
CHEBI_83330,CHEBI_83331,Enantiomers
CHEBI_83331,CHEBI_83330,Enantiomers
CHEBI_83337,CHEBI_83333,Enantiomers
CHEBI_83333,CHEBI_83337,Enantiomers
CHEBI_83338,CHEBI_83340,Enantiomers
CHEBI_83340,CHEBI_83338,Enantiomers
CHEBI_83371,CHEBI_83367,Enantiomers
CHEBI_83367,CHEBI_83371,Enantiomers
CHEBI_83378,CHEBI_83376,Enantiomers
CHEBI_83376,CHEBI_83378,Enantiomers
CHEBI_83395,CHEBI_83396,Enantiomers
CHEBI_83396,CHEBI_83395,Enantiomers
CHEBI_83558,CHEBI_83559,Enantiomers
CHEBI_83559,CHEBI_83558,Enantiomers
CHEBI_83587,CHEBI_83588,Enantiomers
CHEBI_83588,CHEBI_83587,Enantiomers
CHEBI_83592,CHEBI_83595,Enantiomers
CHEBI_83595,CHEBI_83592,Enantiomers
CHEBI_83597,CHEBI_83596,Enantiomers
CHEBI_83596,CHEBI_83597,Enantiomers
CHEBI_83600,CHEBI_83599,Enantiomers
CHEBI_83599,CHEBI_83600,Enantiomers
CHEBI_83603,CHEBI_83604,Enantiomers
CHEBI_83604,CHEBI_83603,Enantiomers
CHEBI_83607,CHEBI_83608,Enantiomers
CHEBI_83608,CHEBI_83607,Enantiomers
CHEBI_83611,CHEBI_83614,Enantiomers
CHEBI_83614,CHEBI_83611,Enantiomers
CHEBI_83636,CHEBI_83633,Enantiomers
CHEBI_83633,CHEBI_83636,Enantiomers
CHEBI_83639,CHEBI_83640,Enantiomers
CHEBI_83640,CHEBI_83639,Enantiomers
CHEBI_83646,CHEBI_83647,Enantiomers
CHEBI_83647,CHEBI_83646,Enantiomers
CHEBI_83655,CHEBI_83653,Enantiomers
CHEBI_83653,CHEBI_83655,Enantiomers
CHEBI_83660,CHEBI_83659,Enantiomers
CHEBI_83659,CHEBI_83660,Enantiomers
CHEBI_83666,CHEBI_83668,Enantiomers
CHEBI_83668,CHEBI_83666,Enantiomers
CHEBI_83669,CHEBI_83671,Enantiomers
CHEBI_83671,CHEBI_83669,Enantiomers
CHEBI_83673,CHEBI_83674,Enantiomers
CHEBI_83674,CHEBI_83673,Enantiomers
CHEBI_83680,CHEBI_83681,Enantiomers
CHEBI_83681,CHEBI_83680,Enantiomers
CHEBI_83685,CHEBI_83684,Enantiomers
CHEBI_83684,CHEBI_83685,Enantiomers
CHEBI_83688,CHEBI_83689,Enantiomers
CHEBI_83689,CHEBI_83688,Enantiomers
CHEBI_83694,CHEBI_83693,Enantiomers
CHEBI_83693,CHEBI_83694,Enantiomers
CHEBI_83692,CHEBI_83691,Enantiomers
CHEBI_83691,CHEBI_83692,Enantiomers
CHEBI_83699,CHEBI_83698,Enantiomers
CHEBI_83698,CHEBI_83699,Enantiomers
CHEBI_83708,CHEBI_83709,Enantiomers
CHEBI_83709,CHEBI_83708,Enantiomers
CHEBI_83712,CHEBI_83713,Enantiomers
CHEBI_83713,CHEBI_83712,Enantiomers
CHEBI_83720,CHEBI_83722,Enantiomers
CHEBI_83722,CHEBI_83720,Enantiomers
CHEBI_83730,CHEBI_83731,Enantiomers
CHEBI_83731,CHEBI_83730,Enantiomers
CHEBI_83735,CHEBI_83733,Enantiomers
CHEBI_83733,CHEBI_83735,Enantiomers
CHEBI_83744,CHEBI_83743,Enantiomers
CHEBI_83743,CHEBI_83744,Enantiomers
CHEBI_83750,CHEBI_83753,Enantiomers
CHEBI_83753,CHEBI_83750,Enantiomers
CHEBI_83749,CHEBI_83752,Enantiomers
CHEBI_83752,CHEBI_83749,Enantiomers
CHEBI_83759,CHEBI_83761,Enantiomers
CHEBI_83761,CHEBI_83759,Enantiomers
CHEBI_83769,CHEBI_83770,Enantiomers
CHEBI_83770,CHEBI_83769,Enantiomers
CHEBI_83772,CHEBI_83773,Enantiomers
CHEBI_83773,CHEBI_83772,Enantiomers
CHEBI_83780,CHEBI_83781,Enantiomers
CHEBI_83781,CHEBI_83780,Enantiomers
CHEBI_83787,CHEBI_83788,Enantiomers
CHEBI_83788,CHEBI_83787,Enantiomers
CHEBI_83805,CHEBI_83806,Enantiomers
CHEBI_83806,CHEBI_83805,Enantiomers
CHEBI_83810,CHEBI_83809,Enantiomers
CHEBI_83809,CHEBI_83810,Enantiomers
CHEBI_83816,CHEBI_83815,Enantiomers
CHEBI_83815,CHEBI_83816,Enantiomers
CHEBI_83831,CHEBI_83830,Enantiomers
CHEBI_83830,CHEBI_83831,Enantiomers
CHEBI_83839,CHEBI_83840,Enantiomers
CHEBI_83840,CHEBI_83839,Enantiomers
CHEBI_83842,CHEBI_83841,Enantiomers
CHEBI_83841,CHEBI_83842,Enantiomers
CHEBI_83843,CHEBI_83844,Enantiomers
CHEBI_83844,CHEBI_83843,Enantiomers
CHEBI_83846,CHEBI_83847,Enantiomers
CHEBI_83847,CHEBI_83846,Enantiomers
CHEBI_83854,CHEBI_83855,Enantiomers
CHEBI_83855,CHEBI_83854,Enantiomers
CHEBI_83858,CHEBI_83857,Enantiomers
CHEBI_83857,CHEBI_83858,Enantiomers
CHEBI_83223,CHEBI_52639,Enantiomers
CHEBI_52639,CHEBI_83223,Enantiomers
CHEBI_83911,CHEBI_83906,Enantiomers
CHEBI_83906,CHEBI_83911,Enantiomers
CHEBI_83921,CHEBI_83922,Enantiomers
CHEBI_83922,CHEBI_83921,Enantiomers
CHEBI_83933,CHEBI_83932,Enantiomers
CHEBI_83932,CHEBI_83933,Enantiomers
CHEBI_44770,CHEBI_44743,Enantiomers
CHEBI_44743,CHEBI_44770,Enantiomers
CHEBI_17403,CHEBI_17092,Enantiomers
CHEBI_17092,CHEBI_17403,Enantiomers
CHEBI_18314,CHEBI_28804,Enantiomers
CHEBI_28804,CHEBI_18314,Enantiomers
CHEBI_83994,CHEBI_83995,Enantiomers
CHEBI_83995,CHEBI_83994,Enantiomers
CHEBI_83998,CHEBI_83997,Enantiomers
CHEBI_83997,CHEBI_83998,Enantiomers
CHEBI_84000,CHEBI_84001,Enantiomers
CHEBI_84001,CHEBI_84000,Enantiomers
CHEBI_84003,CHEBI_84004,Enantiomers
CHEBI_84004,CHEBI_84003,Enantiomers
CHEBI_84006,CHEBI_84007,Enantiomers
CHEBI_84007,CHEBI_84006,Enantiomers
CHEBI_84010,CHEBI_84009,Enantiomers
CHEBI_84009,CHEBI_84010,Enantiomers
CHEBI_84015,CHEBI_84014,Enantiomers
CHEBI_84014,CHEBI_84015,Enantiomers
CHEBI_84019,CHEBI_84017,Enantiomers
CHEBI_84017,CHEBI_84019,Enantiomers
CHEBI_84018,CHEBI_84020,Enantiomers
CHEBI_84020,CHEBI_84018,Enantiomers
CHEBI_58667,CHEBI_17388,Enantiomers
CHEBI_17388,CHEBI_58667,Enantiomers
CHEBI_16641,CHEBI_16036,Enantiomers
CHEBI_16036,CHEBI_16641,Enantiomers
CHEBI_83406,CHEBI_84982,Enantiomers
CHEBI_84982,CHEBI_83406,Enantiomers
CHEBI_21557,CHEBI_85210,Enantiomers
CHEBI_85210,CHEBI_21557,Enantiomers
CHEBI_85220,CHEBI_71670,Enantiomers
CHEBI_71670,CHEBI_85220,Enantiomers
CHEBI_85244,CHEBI_85242,Enantiomers
CHEBI_85242,CHEBI_85244,Enantiomers
CHEBI_85273,CHEBI_85272,Enantiomers
CHEBI_85272,CHEBI_85273,Enantiomers
CHEBI_58413,CHEBI_58182,Enantiomers
CHEBI_58182,CHEBI_58413,Enantiomers
CHEBI_85637,CHEBI_85636,Enantiomers
CHEBI_85636,CHEBI_85637,Enantiomers
CHEBI_85306,CHEBI_85338,Enantiomers
CHEBI_85338,CHEBI_85306,Enantiomers
CHEBI_85934,CHEBI_85937,Enantiomers
CHEBI_85937,CHEBI_85934,Enantiomers
CHEBI_86045,CHEBI_57589,Enantiomers
CHEBI_57589,CHEBI_86045,Enantiomers
CHEBI_85470,CHEBI_86047,Enantiomers
CHEBI_86047,CHEBI_85470,Enantiomers
CHEBI_86051,CHEBI_18102,Enantiomers
CHEBI_18102,CHEBI_86051,Enantiomers
CHEBI_86056,CHEBI_28458,Enantiomers
CHEBI_28458,CHEBI_86056,Enantiomers
CHEBI_28014,CHEBI_86060,Enantiomers
CHEBI_86060,CHEBI_28014,Enantiomers
CHEBI_86261,CHEBI_15604,Enantiomers
CHEBI_15604,CHEBI_86261,Enantiomers
CHEBI_16946,CHEBI_86262,Enantiomers
CHEBI_86262,CHEBI_16946,Enantiomers
CHEBI_86270,CHEBI_44454,Enantiomers
CHEBI_44454,CHEBI_86270,Enantiomers
CHEBI_86359,CHEBI_33198,Enantiomers
CHEBI_33198,CHEBI_86359,Enantiomers
CHEBI_24769,CHEBI_86363,Enantiomers
CHEBI_86363,CHEBI_24769,Enantiomers
CHEBI_81785,CHEBI_86429,Enantiomers
CHEBI_86429,CHEBI_81785,Enantiomers
CHEBI_86992,CHEBI_86991,Enantiomers
CHEBI_86991,CHEBI_86992,Enantiomers
CHEBI_86995,CHEBI_86993,Enantiomers
CHEBI_86993,CHEBI_86995,Enantiomers
CHEBI_86997,CHEBI_86996,Enantiomers
CHEBI_86996,CHEBI_86997,Enantiomers
CHEBI_87577,CHEBI_87578,Enantiomers
CHEBI_87578,CHEBI_87577,Enantiomers
CHEBI_87554,CHEBI_87555,Enantiomers
CHEBI_87555,CHEBI_87554,Enantiomers
CHEBI_87696,CHEBI_87693,Enantiomers
CHEBI_87693,CHEBI_87696,Enantiomers
CHEBI_87714,CHEBI_87708,Enantiomers
CHEBI_87708,CHEBI_87714,Enantiomers
CHEBI_87724,CHEBI_87725,Enantiomers
CHEBI_87725,CHEBI_87724,Enantiomers
CHEBI_87726,CHEBI_87727,Enantiomers
CHEBI_87727,CHEBI_87726,Enantiomers
CHEBI_87738,CHEBI_87737,Enantiomers
CHEBI_87737,CHEBI_87738,Enantiomers
CHEBI_87740,CHEBI_87739,Enantiomers
CHEBI_87739,CHEBI_87740,Enantiomers
CHEBI_87742,CHEBI_87741,Enantiomers
CHEBI_87741,CHEBI_87742,Enantiomers
CHEBI_87744,CHEBI_87743,Enantiomers
CHEBI_87743,CHEBI_87744,Enantiomers
CHEBI_16154,CHEBI_87753,Enantiomers
CHEBI_87753,CHEBI_16154,Enantiomers
CHEBI_21077,CHEBI_87765,Enantiomers
CHEBI_87765,CHEBI_21077,Enantiomers
CHEBI_71176,CHEBI_87770,Enantiomers
CHEBI_87770,CHEBI_71176,Enantiomers
CHEBI_88304,CHEBI_88303,Enantiomers
CHEBI_88303,CHEBI_88304,Enantiomers
CHEBI_88309,CHEBI_88308,Enantiomers
CHEBI_88308,CHEBI_88309,Enantiomers
CHEBI_88311,CHEBI_88310,Enantiomers
CHEBI_88310,CHEBI_88311,Enantiomers
CHEBI_88314,CHEBI_88315,Enantiomers
CHEBI_88315,CHEBI_88314,Enantiomers
CHEBI_88323,CHEBI_88320,Enantiomers
CHEBI_88320,CHEBI_88323,Enantiomers
CHEBI_88324,CHEBI_88325,Enantiomers
CHEBI_88325,CHEBI_88324,Enantiomers
CHEBI_16820,CHEBI_90086,Enantiomers
CHEBI_90086,CHEBI_16820,Enantiomers
CHEBI_90102,CHEBI_90098,Enantiomers
CHEBI_90098,CHEBI_90102,Enantiomers
CHEBI_90100,CHEBI_90103,Enantiomers
CHEBI_90103,CHEBI_90100,Enantiomers
CHEBI_90109,CHEBI_88099,Enantiomers
CHEBI_88099,CHEBI_90109,Enantiomers
CHEBI_90371,CHEBI_90370,Enantiomers
CHEBI_90370,CHEBI_90371,Enantiomers
CHEBI_90387,CHEBI_90386,Enantiomers
CHEBI_90386,CHEBI_90387,Enantiomers
CHEBI_90389,CHEBI_90391,Enantiomers
CHEBI_90391,CHEBI_90389,Enantiomers
CHEBI_90395,CHEBI_90394,Enantiomers
CHEBI_90394,CHEBI_90395,Enantiomers
CHEBI_90413,CHEBI_90412,Enantiomers
CHEBI_90412,CHEBI_90413,Enantiomers
CHEBI_90422,CHEBI_90423,Enantiomers
CHEBI_90423,CHEBI_90422,Enantiomers
CHEBI_91037,CHEBI_91041,Enantiomers
CHEBI_91041,CHEBI_91037,Enantiomers
CHEBI_91058,CHEBI_91059,Enantiomers
CHEBI_91059,CHEBI_91058,Enantiomers
CHEBI_90746,CHEBI_91072,Enantiomers
CHEBI_91072,CHEBI_90746,Enantiomers
CHEBI_91134,CHEBI_4116,Enantiomers
CHEBI_4116,CHEBI_91134,Enantiomers
CHEBI_91180,CHEBI_57633,Enantiomers
CHEBI_57633,CHEBI_91180,Enantiomers
CHEBI_91197,CHEBI_91195,Enantiomers
CHEBI_91195,CHEBI_91197,Enantiomers
CHEBI_91316,CHEBI_91317,Enantiomers
CHEBI_91317,CHEBI_91316,Enantiomers
CHEBI_131349,CHEBI_131347,Enantiomers
CHEBI_131347,CHEBI_131349,Enantiomers
CHEBI_131501,CHEBI_131500,Enantiomers
CHEBI_131500,CHEBI_131501,Enantiomers
CHEBI_131510,CHEBI_131511,Enantiomers
CHEBI_131511,CHEBI_131510,Enantiomers
CHEBI_131520,CHEBI_131517,Enantiomers
CHEBI_131517,CHEBI_131520,Enantiomers
CHEBI_131514,CHEBI_131516,Enantiomers
CHEBI_131516,CHEBI_131514,Enantiomers
CHEBI_100462,CHEBI_131618,Enantiomers
CHEBI_131618,CHEBI_100462,Enantiomers
CHEBI_102030,CHEBI_102131,Enantiomers
CHEBI_102131,CHEBI_102030,Enantiomers
CHEBI_110390,CHEBI_110424,Enantiomers
CHEBI_110424,CHEBI_110390,Enantiomers
CHEBI_16083,CHEBI_112106,Enantiomers
CHEBI_112106,CHEBI_16083,Enantiomers
CHEBI_125833,CHEBI_125805,Enantiomers
CHEBI_125805,CHEBI_125833,Enantiomers
CHEBI_126352,CHEBI_126432,Enantiomers
CHEBI_126432,CHEBI_126352,Enantiomers
CHEBI_127106,CHEBI_127151,Enantiomers
CHEBI_127151,CHEBI_127106,Enantiomers
CHEBI_131752,CHEBI_131753,Enantiomers
CHEBI_131753,CHEBI_131752,Enantiomers
CHEBI_131764,CHEBI_131765,Enantiomers
CHEBI_131765,CHEBI_131764,Enantiomers
CHEBI_131767,CHEBI_58002,Enantiomers
CHEBI_58002,CHEBI_131767,Enantiomers
CHEBI_131800,CHEBI_131796,Enantiomers
CHEBI_131796,CHEBI_131800,Enantiomers
CHEBI_131805,CHEBI_131804,Enantiomers
CHEBI_131804,CHEBI_131805,Enantiomers
CHEBI_131806,CHEBI_131807,Enantiomers
CHEBI_131807,CHEBI_131806,Enantiomers
CHEBI_131853,CHEBI_131854,Enantiomers
CHEBI_131854,CHEBI_131853,Enantiomers
CHEBI_131956,CHEBI_67889,Enantiomers
CHEBI_67889,CHEBI_131956,Enantiomers
CHEBI_88347,CHEBI_91140,Enantiomers
CHEBI_91140,CHEBI_88347,Enantiomers
CHEBI_132223,CHEBI_132225,Enantiomers
CHEBI_132225,CHEBI_132223,Enantiomers
CHEBI_132236,CHEBI_132235,Enantiomers
CHEBI_132235,CHEBI_132236,Enantiomers
CHEBI_131935,CHEBI_131934,Enantiomers
CHEBI_131934,CHEBI_131935,Enantiomers
CHEBI_132249,CHEBI_132250,Enantiomers
CHEBI_132250,CHEBI_132249,Enantiomers
CHEBI_131933,CHEBI_131936,Enantiomers
CHEBI_131936,CHEBI_131933,Enantiomers
CHEBI_132251,CHEBI_132247,Enantiomers
CHEBI_132247,CHEBI_132251,Enantiomers
CHEBI_132245,CHEBI_132257,Enantiomers
CHEBI_132257,CHEBI_132245,Enantiomers
CHEBI_131964,CHEBI_131965,Enantiomers
CHEBI_131965,CHEBI_131964,Enantiomers
CHEBI_132274,CHEBI_132275,Enantiomers
CHEBI_132275,CHEBI_132274,Enantiomers
CHEBI_131970,CHEBI_131969,Enantiomers
CHEBI_131969,CHEBI_131970,Enantiomers
CHEBI_132277,CHEBI_132276,Enantiomers
CHEBI_132276,CHEBI_132277,Enantiomers
CHEBI_131975,CHEBI_131974,Enantiomers
CHEBI_131974,CHEBI_131975,Enantiomers
CHEBI_132303,CHEBI_132302,Enantiomers
CHEBI_132302,CHEBI_132303,Enantiomers
CHEBI_90818,CHEBI_132083,Enantiomers
CHEBI_132083,CHEBI_90818,Enantiomers
CHEBI_81563,CHEBI_132801,Enantiomers
CHEBI_132801,CHEBI_81563,Enantiomers
CHEBI_90819,CHEBI_132087,Enantiomers
CHEBI_132087,CHEBI_90819,Enantiomers
CHEBI_132914,CHEBI_132913,Enantiomers
CHEBI_132913,CHEBI_132914,Enantiomers
CHEBI_132916,CHEBI_132915,Enantiomers
CHEBI_132915,CHEBI_132916,Enantiomers
CHEBI_132965,CHEBI_132964,Enantiomers
CHEBI_132964,CHEBI_132965,Enantiomers
CHEBI_90974,CHEBI_90973,Enantiomers
CHEBI_90973,CHEBI_90974,Enantiomers
CHEBI_73912,CHEBI_133047,Enantiomers
CHEBI_133047,CHEBI_73912,Enantiomers
CHEBI_133188,CHEBI_133189,Enantiomers
CHEBI_133189,CHEBI_133188,Enantiomers
CHEBI_133192,CHEBI_133191,Enantiomers
CHEBI_133191,CHEBI_133192,Enantiomers
CHEBI_133214,CHEBI_133215,Enantiomers
CHEBI_133215,CHEBI_133214,Enantiomers
CHEBI_133193,CHEBI_131899,Enantiomers
CHEBI_131899,CHEBI_133193,Enantiomers
CHEBI_133230,CHEBI_133231,Enantiomers
CHEBI_133231,CHEBI_133230,Enantiomers
CHEBI_133311,CHEBI_133313,Enantiomers
CHEBI_133313,CHEBI_133311,Enantiomers
CHEBI_133315,CHEBI_133312,Enantiomers
CHEBI_133312,CHEBI_133315,Enantiomers
CHEBI_133645,CHEBI_133644,Enantiomers
CHEBI_133644,CHEBI_133645,Enantiomers
CHEBI_133765,CHEBI_133766,Enantiomers
CHEBI_133766,CHEBI_133765,Enantiomers
CHEBI_133784,CHEBI_133785,Enantiomers
CHEBI_133785,CHEBI_133784,Enantiomers
CHEBI_134081,CHEBI_134082,Enantiomers
CHEBI_134082,CHEBI_134081,Enantiomers
CHEBI_134199,CHEBI_134198,Enantiomers
CHEBI_134198,CHEBI_134199,Enantiomers
CHEBI_134205,CHEBI_74819,Enantiomers
CHEBI_74819,CHEBI_134205,Enantiomers
CHEBI_132818,CHEBI_16778,Enantiomers
CHEBI_16778,CHEBI_132818,Enantiomers
CHEBI_134275,CHEBI_47693,Enantiomers
CHEBI_47693,CHEBI_134275,Enantiomers
CHEBI_134282,CHEBI_134306,Enantiomers
CHEBI_134306,CHEBI_134282,Enantiomers
CHEBI_132832,CHEBI_61699,Enantiomers
CHEBI_61699,CHEBI_132832,Enantiomers
CHEBI_134313,CHEBI_134317,Enantiomers
CHEBI_134317,CHEBI_134313,Enantiomers
CHEBI_63704,CHEBI_132906,Enantiomers
CHEBI_132906,CHEBI_63704,Enantiomers
CHEBI_134398,CHEBI_35280,Enantiomers
CHEBI_35280,CHEBI_134398,Enantiomers
CHEBI_47006,CHEBI_47010,Enantiomers
CHEBI_47010,CHEBI_47006,Enantiomers
CHEBI_136411,CHEBI_136410,Enantiomers
CHEBI_136410,CHEBI_136411,Enantiomers
CHEBI_57466,CHEBI_133985,Enantiomers
CHEBI_133985,CHEBI_57466,Enantiomers
CHEBI_133996,CHEBI_133995,Enantiomers
CHEBI_133995,CHEBI_133996,Enantiomers
CHEBI_136560,CHEBI_136557,Enantiomers
CHEBI_136557,CHEBI_136560,Enantiomers
CHEBI_15655,CHEBI_39573,Enantiomers
CHEBI_39573,CHEBI_15655,Enantiomers
CHEBI_133986,CHEBI_48905,Enantiomers
CHEBI_48905,CHEBI_133986,Enantiomers
CHEBI_136655,CHEBI_90850,Enantiomers
CHEBI_90850,CHEBI_136655,Enantiomers
CHEBI_136659,CHEBI_136660,Enantiomers
CHEBI_136660,CHEBI_136659,Enantiomers
CHEBI_57958,CHEBI_136670,Enantiomers
CHEBI_4075,CHEBI_136675,Enantiomers
CHEBI_136675,CHEBI_4075,Enantiomers
CHEBI_133989,CHEBI_134110,Enantiomers
CHEBI_134110,CHEBI_133989,Enantiomers
CHEBI_15657,CHEBI_134247,Enantiomers
CHEBI_134247,CHEBI_15657,Enantiomers
CHEBI_134248,CHEBI_57467,Enantiomers
CHEBI_57467,CHEBI_134248,Enantiomers
CHEBI_136697,CHEBI_136696,Enantiomers
CHEBI_136696,CHEBI_136697,Enantiomers
CHEBI_47454,CHEBI_136692,Enantiomers
CHEBI_136692,CHEBI_47454,Enantiomers
CHEBI_136718,CHEBI_136690,Enantiomers
CHEBI_136690,CHEBI_136718,Enantiomers
CHEBI_136729,CHEBI_136733,Enantiomers
CHEBI_136733,CHEBI_136729,Enantiomers
CHEBI_136737,CHEBI_136738,Enantiomers
CHEBI_136738,CHEBI_136737,Enantiomers
CHEBI_134283,CHEBI_134284,Enantiomers
CHEBI_134284,CHEBI_134283,Enantiomers
CHEBI_136767,CHEBI_85633,Enantiomers
CHEBI_85633,CHEBI_136767,Enantiomers
CHEBI_136598,CHEBI_16303,Enantiomers
CHEBI_16303,CHEBI_136598,Enantiomers
CHEBI_134268,CHEBI_17352,Enantiomers
CHEBI_17352,CHEBI_134268,Enantiomers
CHEBI_136835,CHEBI_136836,Enantiomers
CHEBI_136836,CHEBI_136835,Enantiomers
CHEBI_137154,CHEBI_137183,Enantiomers
CHEBI_137183,CHEBI_137154,Enantiomers
CHEBI_137346,CHEBI_137347,Enantiomers
CHEBI_137347,CHEBI_137346,Enantiomers
CHEBI_136525,CHEBI_136526,Enantiomers
CHEBI_136526,CHEBI_136525,Enantiomers
CHEBI_136530,CHEBI_136529,Enantiomers
CHEBI_136529,CHEBI_136530,Enantiomers
CHEBI_137349,CHEBI_137350,Enantiomers
CHEBI_137350,CHEBI_137349,Enantiomers
CHEBI_136535,CHEBI_136534,Enantiomers
CHEBI_136534,CHEBI_136535,Enantiomers
CHEBI_137360,CHEBI_137361,Enantiomers
CHEBI_137361,CHEBI_137360,Enantiomers
CHEBI_136536,CHEBI_136533,Enantiomers
CHEBI_136533,CHEBI_136536,Enantiomers
CHEBI_137368,CHEBI_137354,Enantiomers
