id1,id2,label
CHEBI_224033,CHEBI_224039,Diastereomers
CHEBI_177901,CHEBI_177900,Diastereomers
CHEBI_187614,CHEBI_187748,Diastereomers
CHEBI_71330,CHEBI_71331,Diastereomers
CHEBI_217083,CHEBI_201889,Diastereomers
CHEBI_174937,CHEBI_186627,Diastereomers
CHEBI_15375,CHEBI_64240,Diastereomers
CHEBI_46993,CHEBI_46992,Diastereomers
CHEBI_130216,CHEBI_129413,Diastereomers
CHEBI_215486,CHEBI_215479,Diastereomers
CHEBI_76115,CHEBI_76116,Diastereomers
CHEBI_125892,CHEBI_127452,Diastereomers
CHEBI_226292,CHEBI_226287,Diastereomers
CHEBI_55507,CHEBI_320061,Diastereomers
CHEBI_223940,CHEBI_223945,Diastereomers
CHEBI_122245,CHEBI_122494,Diastereomers
CHEBI_128618,CHEBI_127513,Diastereomers
CHEBI_85805,CHEBI_85532,Diastereomers
CHEBI_98575,CHEBI_102854,Diastereomers
CHEBI_101416,CHEBI_102624,Diastereomers
CHEBI_100089,CHEBI_102297,Diastereomers
CHEBI_96322,CHEBI_96141,Diastereomers
CHEBI_219916,CHEBI_218427,Diastereomers
CHEBI_129480,CHEBI_128584,Diastereomers
CHEBI_118395,CHEBI_118433,Diastereomers
CHEBI_129974,CHEBI_130817,Diastereomers
CHEBI_225433,CHEBI_225428,Diastereomers
CHEBI_81039,CHEBI_81060,Diastereomers
CHEBI_210128,CHEBI_210135,Diastereomers
CHEBI_127714,CHEBI_126894,Diastereomers
CHEBI_209788,CHEBI_225139,Diastereomers
CHEBI_222167,CHEBI_223258,Diastereomers
CHEBI_215990,CHEBI_199599,Diastereomers
CHEBI_229556,CHEBI_229559,Diastereomers
CHEBI_209161,CHEBI_209165,Diastereomers
CHEBI_110783,CHEBI_110771,Diastereomers
CHEBI_170580,CHEBI_170542,Diastereomers
CHEBI_70201,CHEBI_70202,Diastereomers
CHEBI_212725,CHEBI_199728,Diastereomers
CHEBI_98918,CHEBI_99498,Diastereomers
CHEBI_70187,CHEBI_70186,Diastereomers
CHEBI_212604,CHEBI_209354,Diastereomers
CHEBI_128283,CHEBI_129409,Diastereomers
CHEBI_129542,CHEBI_127579,Diastereomers
CHEBI_178722,CHEBI_166721,Diastereomers
CHEBI_97820,CHEBI_100282,Diastereomers
CHEBI_180282,CHEBI_180283,Diastereomers
CHEBI_208308,CHEBI_224897,Diastereomers
CHEBI_211559,CHEBI_200444,Diastereomers
CHEBI_170127,CHEBI_193218,Diastereomers
CHEBI_127129,CHEBI_130645,Diastereomers
CHEBI_218088,CHEBI_217684,Diastereomers
CHEBI_206822,CHEBI_206816,Diastereomers
CHEBI_98962,CHEBI_100844,Diastereomers
CHEBI_27050,CHEBI_23285,Diastereomers
CHEBI_197810,CHEBI_226821,Diastereomers
CHEBI_118577,CHEBI_118621,Diastereomers
CHEBI_152689,CHEBI_153759,Diastereomers
CHEBI_127725,CHEBI_129255,Diastereomers
CHEBI_101660,CHEBI_100767,Diastereomers
CHEBI_177569,CHEBI_184845,Diastereomers
CHEBI_18391,CHEBI_17360,Diastereomers
CHEBI_221742,CHEBI_221749,Diastereomers
CHEBI_224595,CHEBI_212713,Diastereomers
CHEBI_100940,CHEBI_101761,Diastereomers
CHEBI_217902,CHEBI_217270,Diastereomers
CHEBI_218397,CHEBI_222804,Diastereomers
CHEBI_65845,CHEBI_65844,Diastereomers
CHEBI_223414,CHEBI_203448,Diastereomers
CHEBI_225446,CHEBI_225440,Diastereomers
CHEBI_70456,CHEBI_70455,Diastereomers
CHEBI_81325,CHEBI_81326,Diastereomers
CHEBI_180120,CHEBI_180121,Diastereomers
CHEBI_97677,CHEBI_98464,Diastereomers
CHEBI_70392,CHEBI_70393,Diastereomers
CHEBI_129603,CHEBI_130864,Diastereomers
CHEBI_118280,CHEBI_118430,Diastereomers
CHEBI_131035,CHEBI_128480,Diastereomers
CHEBI_99436,CHEBI_102564,Diastereomers
CHEBI_174809,CHEBI_158128,Diastereomers
CHEBI_36723,CHEBI_16418,Diastereomers
CHEBI_96541,CHEBI_95508,Diastereomers
CHEBI_65921,CHEBI_65922,Diastereomers
CHEBI_2617,CHEBI_9361,Diastereomers
CHEBI_212409,CHEBI_217770,Diastereomers
CHEBI_171970,CHEBI_171987,Diastereomers
CHEBI_202151,CHEBI_204186,Diastereomers
CHEBI_227410,CHEBI_227405,Diastereomers
CHEBI_204844,CHEBI_215948,Diastereomers
CHEBI_223139,CHEBI_223134,Diastereomers
CHEBI_171784,CHEBI_145741,Diastereomers
CHEBI_17759,CHEBI_166836,Diastereomers
CHEBI_118277,CHEBI_118294,Diastereomers
CHEBI_226522,CHEBI_226481,Diastereomers
CHEBI_224269,CHEBI_221600,Diastereomers
CHEBI_226348,CHEBI_221960,Diastereomers
CHEBI_139138,CHEBI_182389,Diastereomers
CHEBI_17838,CHEBI_33196,Diastereomers
CHEBI_70523,CHEBI_70522,Diastereomers
CHEBI_213425,CHEBI_200856,Diastereomers
CHEBI_225313,CHEBI_225318,Diastereomers
CHEBI_210093,CHEBI_210098,Diastereomers
CHEBI_130939,CHEBI_127638,Diastereomers
CHEBI_173068,CHEBI_173069,Diastereomers
CHEBI_211060,CHEBI_211055,Diastereomers
CHEBI_130389,CHEBI_126707,Diastereomers
CHEBI_208112,CHEBI_209812,Diastereomers
CHEBI_184745,CHEBI_184765,Diastereomers
CHEBI_79413,CHEBI_79687,Diastereomers
CHEBI_225406,CHEBI_214327,Diastereomers
CHEBI_119046,CHEBI_119006,Diastereomers
CHEBI_137720,CHEBI_137701,Diastereomers
CHEBI_199460,CHEBI_203779,Diastereomers
CHEBI_122488,CHEBI_122444,Diastereomers
CHEBI_218863,CHEBI_221139,Diastereomers
CHEBI_130952,CHEBI_128684,Diastereomers
CHEBI_166042,CHEBI_191105,Diastereomers
CHEBI_49166,CHEBI_49163,Diastereomers
CHEBI_60305,CHEBI_60304,Diastereomers
CHEBI_200424,CHEBI_210683,Diastereomers
CHEBI_97207,CHEBI_102366,Diastereomers
CHEBI_83427,CHEBI_83426,Diastereomers
CHEBI_215300,CHEBI_200273,Diastereomers
CHEBI_204797,CHEBI_226927,Diastereomers
CHEBI_218490,CHEBI_202570,Diastereomers
CHEBI_130657,CHEBI_127405,Diastereomers
CHEBI_10322,CHEBI_9043,Diastereomers
CHEBI_110615,CHEBI_110762,Diastereomers
CHEBI_223784,CHEBI_212653,Diastereomers
CHEBI_118724,CHEBI_118826,Diastereomers
CHEBI_123500,CHEBI_123545,Diastereomers
CHEBI_195957,CHEBI_190741,Diastereomers
CHEBI_122495,CHEBI_122425,Diastereomers
CHEBI_102273,CHEBI_102321,Diastereomers
CHEBI_124195,CHEBI_124596,Diastereomers
CHEBI_95716,CHEBI_105185,Diastereomers
CHEBI_198846,CHEBI_216672,Diastereomers
CHEBI_180921,CHEBI_180697,Diastereomers
CHEBI_222937,CHEBI_222946,Diastereomers
CHEBI_130529,CHEBI_127528,Diastereomers
CHEBI_128856,CHEBI_128405,Diastereomers
CHEBI_118340,CHEBI_124250,Diastereomers
CHEBI_67284,CHEBI_67288,Diastereomers
CHEBI_130734,CHEBI_126996,Diastereomers
CHEBI_205588,CHEBI_228132,Diastereomers
CHEBI_126004,CHEBI_129201,Diastereomers
CHEBI_28393,CHEBI_44678,Diastereomers
CHEBI_216520,CHEBI_216527,Diastereomers
CHEBI_118863,CHEBI_118998,Diastereomers
CHEBI_103197,CHEBI_101423,Diastereomers
CHEBI_129215,CHEBI_130086,Diastereomers
CHEBI_101347,CHEBI_102576,Diastereomers
CHEBI_102233,CHEBI_101480,Diastereomers
CHEBI_214283,CHEBI_214289,Diastereomers
CHEBI_213179,CHEBI_203201,Diastereomers
CHEBI_67522,CHEBI_67523,Diastereomers
CHEBI_4117,CHEBI_192285,Diastereomers
CHEBI_63707,CHEBI_138302,Diastereomers
CHEBI_209190,CHEBI_209197,Diastereomers
CHEBI_783,CHEBI_182953,Diastereomers
CHEBI_209704,CHEBI_209697,Diastereomers
CHEBI_195364,CHEBI_195365,Diastereomers
CHEBI_51179,CHEBI_51176,Diastereomers
CHEBI_27508,CHEBI_48153,Diastereomers
CHEBI_129346,CHEBI_128081,Diastereomers
CHEBI_97106,CHEBI_102112,Diastereomers
CHEBI_102119,CHEBI_97208,Diastereomers
CHEBI_220271,CHEBI_220266,Diastereomers
CHEBI_208299,CHEBI_198628,Diastereomers
CHEBI_96701,CHEBI_96311,Diastereomers
CHEBI_147763,CHEBI_151717,Diastereomers
CHEBI_197944,CHEBI_202301,Diastereomers
CHEBI_33995,CHEBI_34000,Diastereomers
CHEBI_186051,CHEBI_229819,Diastereomers
CHEBI_205140,CHEBI_201969,Diastereomers
CHEBI_222957,CHEBI_227838,Diastereomers
CHEBI_219091,CHEBI_219675,Diastereomers
CHEBI_129419,CHEBI_130577,Diastereomers
CHEBI_99965,CHEBI_97632,Diastereomers
CHEBI_227836,CHEBI_227847,Diastereomers
CHEBI_97997,CHEBI_100031,Diastereomers
CHEBI_178553,CHEBI_178551,Diastereomers
CHEBI_215203,CHEBI_206217,Diastereomers
CHEBI_88820,CHEBI_88819,Diastereomers
CHEBI_117978,CHEBI_118007,Diastereomers
CHEBI_100358,CHEBI_100734,Diastereomers
CHEBI_118189,CHEBI_117956,Diastereomers
CHEBI_195753,CHEBI_195751,Diastereomers
CHEBI_131209,CHEBI_97556,Diastereomers
CHEBI_223210,CHEBI_223205,Diastereomers
CHEBI_232211,CHEBI_232286,Diastereomers
CHEBI_137886,CHEBI_11901,Diastereomers
CHEBI_208652,CHEBI_200481,Diastereomers
CHEBI_127778,CHEBI_126032,Diastereomers
CHEBI_36713,CHEBI_36714,Diastereomers
CHEBI_227584,CHEBI_213865,Diastereomers
CHEBI_209353,CHEBI_209347,Diastereomers
CHEBI_213373,CHEBI_208061,Diastereomers
CHEBI_124907,CHEBI_118443,Diastereomers
CHEBI_181367,CHEBI_196159,Diastereomers
CHEBI_216949,CHEBI_216961,Diastereomers
CHEBI_131017,CHEBI_130588,Diastereomers
CHEBI_227877,CHEBI_211052,Diastereomers
CHEBI_95854,CHEBI_96329,Diastereomers
CHEBI_210950,CHEBI_214491,Diastereomers
CHEBI_118997,CHEBI_118888,Diastereomers
CHEBI_179191,CHEBI_171819,Diastereomers
CHEBI_209371,CHEBI_209365,Diastereomers
CHEBI_211478,CHEBI_211473,Diastereomers
CHEBI_124730,CHEBI_124857,Diastereomers
CHEBI_207096,CHEBI_205802,Diastereomers
CHEBI_209732,CHEBI_209725,Diastereomers
CHEBI_120247,CHEBI_120246,Diastereomers
CHEBI_203032,CHEBI_198262,Diastereomers
CHEBI_122239,CHEBI_122375,Diastereomers
CHEBI_118559,CHEBI_118608,Diastereomers
CHEBI_90334,CHEBI_90327,Diastereomers
CHEBI_127100,CHEBI_127340,Diastereomers
CHEBI_209318,CHEBI_209305,Diastereomers
CHEBI_206811,CHEBI_206805,Diastereomers
CHEBI_204893,CHEBI_207095,Diastereomers
CHEBI_172127,CHEBI_172125,Diastereomers
CHEBI_77157,CHEBI_77490,Diastereomers
CHEBI_227219,CHEBI_227224,Diastereomers
CHEBI_81205,CHEBI_81201,Diastereomers
CHEBI_33982,CHEBI_10366,Diastereomers
CHEBI_130815,CHEBI_130572,Diastereomers
CHEBI_50063,CHEBI_50061,Diastereomers
CHEBI_32343,CHEBI_32342,Diastereomers
CHEBI_118331,CHEBI_118408,Diastereomers
CHEBI_221700,CHEBI_221707,Diastereomers
CHEBI_108737,CHEBI_108613,Diastereomers
CHEBI_213246,CHEBI_213218,Diastereomers
CHEBI_128830,CHEBI_130709,Diastereomers
CHEBI_225111,CHEBI_199285,Diastereomers
CHEBI_223971,CHEBI_223964,Diastereomers
CHEBI_16834,CHEBI_50619,Diastereomers
CHEBI_117935,CHEBI_118085,Diastereomers
CHEBI_93012,CHEBI_93164,Diastereomers
CHEBI_200950,CHEBI_222555,Diastereomers
CHEBI_122214,CHEBI_122432,Diastereomers
CHEBI_207789,CHEBI_207795,Diastereomers
CHEBI_123581,CHEBI_123490,Diastereomers
CHEBI_207492,CHEBI_207487,Diastereomers
CHEBI_154828,CHEBI_148939,Diastereomers
CHEBI_63180,CHEBI_63178,Diastereomers
CHEBI_197884,CHEBI_213979,Diastereomers
CHEBI_209780,CHEBI_209784,Diastereomers
CHEBI_118683,CHEBI_118673,Diastereomers
CHEBI_177599,CHEBI_185102,Diastereomers
CHEBI_16321,CHEBI_17424,Diastereomers
CHEBI_205762,CHEBI_205768,Diastereomers
CHEBI_128266,CHEBI_130988,Diastereomers
CHEBI_81329,CHEBI_81328,Diastereomers
CHEBI_223930,CHEBI_223925,Diastereomers
CHEBI_58770,CHEBI_58705,Diastereomers
CHEBI_106318,CHEBI_106333,Diastereomers
CHEBI_71535,CHEBI_71536,Diastereomers
CHEBI_119082,CHEBI_118865,Diastereomers
CHEBI_99197,CHEBI_102452,Diastereomers
CHEBI_100655,CHEBI_97210,Diastereomers
CHEBI_226278,CHEBI_226285,Diastereomers
CHEBI_218640,CHEBI_224081,Diastereomers
CHEBI_68777,CHEBI_68778,Diastereomers
CHEBI_98736,CHEBI_97570,Diastereomers
CHEBI_197241,CHEBI_187414,Diastereomers
CHEBI_224699,CHEBI_214385,Diastereomers
CHEBI_126539,CHEBI_128535,Diastereomers
CHEBI_81144,CHEBI_3829,Diastereomers
CHEBI_219933,CHEBI_223291,Diastereomers
CHEBI_99939,CHEBI_101129,Diastereomers
CHEBI_223297,CHEBI_223302,Diastereomers
CHEBI_42280,CHEBI_36998,Diastereomers
CHEBI_179471,CHEBI_179470,Diastereomers
CHEBI_50701,CHEBI_134681,Diastereomers
CHEBI_230555,CHEBI_169835,Diastereomers
CHEBI_221427,CHEBI_200698,Diastereomers
CHEBI_120113,CHEBI_120365,Diastereomers
CHEBI_219278,CHEBI_219291,Diastereomers
CHEBI_210743,CHEBI_210747,Diastereomers
CHEBI_118084,CHEBI_117948,Diastereomers
CHEBI_123494,CHEBI_123517,Diastereomers
CHEBI_197669,CHEBI_203665,Diastereomers
CHEBI_129705,CHEBI_130617,Diastereomers
CHEBI_188035,CHEBI_188073,Diastereomers
CHEBI_223691,CHEBI_223687,Diastereomers
CHEBI_196994,CHEBI_197277,Diastereomers
CHEBI_211633,CHEBI_211628,Diastereomers
CHEBI_79924,CHEBI_79826,Diastereomers
CHEBI_219346,CHEBI_219352,Diastereomers
CHEBI_122271,CHEBI_122334,Diastereomers
CHEBI_28748,CHEBI_47898,Diastereomers
CHEBI_214684,CHEBI_200435,Diastereomers
CHEBI_223669,CHEBI_223674,Diastereomers
CHEBI_70583,CHEBI_70582,Diastereomers
CHEBI_20656,CHEBI_20674,Diastereomers
CHEBI_50676,CHEBI_50677,Diastereomers
CHEBI_129587,CHEBI_127364,Diastereomers
CHEBI_201897,CHEBI_209196,Diastereomers
CHEBI_220986,CHEBI_208444,Diastereomers
CHEBI_172985,CHEBI_172984,Diastereomers
CHEBI_128683,CHEBI_129425,Diastereomers
CHEBI_98375,CHEBI_99494,Diastereomers
CHEBI_119000,CHEBI_119031,Diastereomers
CHEBI_81559,CHEBI_137038,Diastereomers
CHEBI_119096,CHEBI_118949,Diastereomers
CHEBI_137077,CHEBI_83025,Diastereomers
CHEBI_61574,CHEBI_61593,Diastereomers
CHEBI_101461,CHEBI_97659,Diastereomers
CHEBI_64230,CHEBI_64231,Diastereomers
CHEBI_209931,CHEBI_209937,Diastereomers
CHEBI_120143,CHEBI_120378,Diastereomers
CHEBI_199421,CHEBI_203173,Diastereomers
CHEBI_102584,CHEBI_102805,Diastereomers
CHEBI_201265,CHEBI_216660,Diastereomers
CHEBI_30154,CHEBI_28952,Diastereomers
CHEBI_210881,CHEBI_206669,Diastereomers
CHEBI_127055,CHEBI_128936,Diastereomers
CHEBI_125802,CHEBI_125809,Diastereomers
CHEBI_79947,CHEBI_35077,Diastereomers
CHEBI_221744,CHEBI_205534,Diastereomers
CHEBI_153693,CHEBI_150330,Diastereomers
CHEBI_119530,CHEBI_119575,Diastereomers
CHEBI_68002,CHEBI_68003,Diastereomers
CHEBI_63518,CHEBI_63531,Diastereomers
CHEBI_167309,CHEBI_189117,Diastereomers
CHEBI_122255,CHEBI_122371,Diastereomers
CHEBI_225483,CHEBI_215749,Diastereomers
CHEBI_129421,CHEBI_128782,Diastereomers
CHEBI_130838,CHEBI_128741,Diastereomers
CHEBI_69888,CHEBI_69887,Diastereomers
CHEBI_123593,CHEBI_123482,Diastereomers
CHEBI_67714,CHEBI_67711,Diastereomers
CHEBI_90136,CHEBI_90133,Diastereomers
CHEBI_234285,CHEBI_234283,Diastereomers
CHEBI_55353,CHEBI_16717,Diastereomers
CHEBI_195904,CHEBI_190805,Diastereomers
CHEBI_33999,CHEBI_33994,Diastereomers
CHEBI_198640,CHEBI_225099,Diastereomers
CHEBI_196285,CHEBI_196284,Diastereomers
CHEBI_98383,CHEBI_99058,Diastereomers
CHEBI_96338,CHEBI_96691,Diastereomers
CHEBI_127708,CHEBI_125740,Diastereomers
CHEBI_99458,CHEBI_97322,Diastereomers
CHEBI_165487,CHEBI_184596,Diastereomers
CHEBI_212158,CHEBI_210376,Diastereomers
CHEBI_68067,CHEBI_68066,Diastereomers
CHEBI_197820,CHEBI_207529,Diastereomers
CHEBI_97613,CHEBI_97954,Diastereomers
CHEBI_58996,CHEBI_58997,Diastereomers
CHEBI_216546,CHEBI_205998,Diastereomers
CHEBI_79600,CHEBI_79411,Diastereomers
CHEBI_218078,CHEBI_218084,Diastereomers
CHEBI_84621,CHEBI_84625,Diastereomers
CHEBI_220444,CHEBI_202086,Diastereomers
CHEBI_179680,CHEBI_179678,Diastereomers
CHEBI_109916,CHEBI_110060,Diastereomers
CHEBI_81074,CHEBI_28827,Diastereomers
CHEBI_217032,CHEBI_223510,Diastereomers
CHEBI_216987,CHEBI_216994,Diastereomers
CHEBI_131005,CHEBI_130606,Diastereomers
CHEBI_99940,CHEBI_102890,Diastereomers
CHEBI_26,CHEBI_2317,Diastereomers
CHEBI_27475,CHEBI_28426,Diastereomers
CHEBI_197149,CHEBI_197169,Diastereomers
CHEBI_205500,CHEBI_218554,Diastereomers
CHEBI_70613,CHEBI_70614,Diastereomers
CHEBI_173003,CHEBI_173004,Diastereomers
CHEBI_128012,CHEBI_128207,Diastereomers
CHEBI_227074,CHEBI_222684,Diastereomers
CHEBI_178556,CHEBI_178558,Diastereomers
CHEBI_157238,CHEBI_153424,Diastereomers
CHEBI_102392,CHEBI_99551,Diastereomers
CHEBI_129618,CHEBI_127716,Diastereomers
CHEBI_71225,CHEBI_71227,Diastereomers
CHEBI_224566,CHEBI_219196,Diastereomers
CHEBI_131881,CHEBI_39733,Diastereomers
CHEBI_172925,CHEBI_194028,Diastereomers
CHEBI_216528,CHEBI_205871,Diastereomers
CHEBI_59961,CHEBI_63445,Diastereomers
CHEBI_100355,CHEBI_95370,Diastereomers
CHEBI_18373,CHEBI_38103,Diastereomers
CHEBI_126235,CHEBI_127961,Diastereomers
CHEBI_79883,CHEBI_79939,Diastereomers
CHEBI_102914,CHEBI_100363,Diastereomers
CHEBI_118734,CHEBI_118744,Diastereomers
CHEBI_128939,CHEBI_128603,Diastereomers
CHEBI_97873,CHEBI_102331,Diastereomers
CHEBI_225872,CHEBI_209951,Diastereomers
CHEBI_214193,CHEBI_214163,Diastereomers
CHEBI_118458,CHEBI_118341,Diastereomers
CHEBI_74946,CHEBI_230534,Diastereomers
CHEBI_167318,CHEBI_167317,Diastereomers
CHEBI_17395,CHEBI_16433,Diastereomers
CHEBI_218499,CHEBI_218492,Diastereomers
CHEBI_126149,CHEBI_128057,Diastereomers
CHEBI_207324,CHEBI_207318,Diastereomers
CHEBI_59621,CHEBI_61872,Diastereomers
CHEBI_200292,CHEBI_203894,Diastereomers
CHEBI_112005,CHEBI_112082,Diastereomers
CHEBI_220651,CHEBI_215012,Diastereomers
CHEBI_130340,CHEBI_125770,Diastereomers
CHEBI_225720,CHEBI_225700,Diastereomers
CHEBI_205396,CHEBI_209729,Diastereomers
CHEBI_184582,CHEBI_176154,Diastereomers
CHEBI_221207,CHEBI_207861,Diastereomers
CHEBI_69048,CHEBI_69050,Diastereomers
CHEBI_98520,CHEBI_95381,Diastereomers
CHEBI_207275,CHEBI_207269,Diastereomers
CHEBI_136688,CHEBI_193602,Diastereomers
CHEBI_97911,CHEBI_102011,Diastereomers
CHEBI_177865,CHEBI_186980,Diastereomers
CHEBI_188988,CHEBI_188994,Diastereomers
CHEBI_200299,CHEBI_198448,Diastereomers
CHEBI_228123,CHEBI_208626,Diastereomers
CHEBI_35699,CHEBI_35697,Diastereomers
CHEBI_208854,CHEBI_213142,Diastereomers
CHEBI_47949,CHEBI_47948,Diastereomers
CHEBI_69639,CHEBI_69640,Diastereomers
CHEBI_228114,CHEBI_228108,Diastereomers
CHEBI_216670,CHEBI_216664,Diastereomers
CHEBI_163504,CHEBI_174895,Diastereomers
CHEBI_219880,CHEBI_219859,Diastereomers
CHEBI_79665,CHEBI_79412,Diastereomers
CHEBI_98456,CHEBI_99052,Diastereomers
CHEBI_219247,CHEBI_219252,Diastereomers
CHEBI_195794,CHEBI_195795,Diastereomers
CHEBI_127199,CHEBI_130093,Diastereomers
CHEBI_223626,CHEBI_200389,Diastereomers
CHEBI_65973,CHEBI_65974,Diastereomers
CHEBI_178598,CHEBI_178599,Diastereomers
CHEBI_205794,CHEBI_206497,Diastereomers
CHEBI_189979,CHEBI_185991,Diastereomers
CHEBI_201736,CHEBI_211946,Diastereomers
CHEBI_180314,CHEBI_180313,Diastereomers
CHEBI_212752,CHEBI_212759,Diastereomers
CHEBI_144743,CHEBI_74557,Diastereomers
CHEBI_128581,CHEBI_129303,Diastereomers
CHEBI_103153,CHEBI_101493,Diastereomers
CHEBI_211560,CHEBI_209616,Diastereomers
CHEBI_15618,CHEBI_85659,Diastereomers
CHEBI_123478,CHEBI_123560,Diastereomers
CHEBI_202796,CHEBI_206382,Diastereomers
CHEBI_72328,CHEBI_65105,Diastereomers
CHEBI_98056,CHEBI_100268,Diastereomers
CHEBI_126265,CHEBI_129651,Diastereomers
CHEBI_212297,CHEBI_212291,Diastereomers
CHEBI_118281,CHEBI_118520,Diastereomers
CHEBI_118897,CHEBI_118848,Diastereomers
CHEBI_224739,CHEBI_221256,Diastereomers
CHEBI_39069,CHEBI_39068,Diastereomers
CHEBI_128249,CHEBI_130550,Diastereomers
CHEBI_126045,CHEBI_130363,Diastereomers
CHEBI_203648,CHEBI_198725,Diastereomers
CHEBI_18532,CHEBI_46739,Diastereomers
CHEBI_153729,CHEBI_152976,Diastereomers
CHEBI_90103,CHEBI_90102,Diastereomers
CHEBI_136749,CHEBI_136756,Diastereomers
CHEBI_169489,CHEBI_186493,Diastereomers
CHEBI_214863,CHEBI_226208,Diastereomers
CHEBI_201973,CHEBI_199295,Diastereomers
CHEBI_201966,CHEBI_210011,Diastereomers
CHEBI_216794,CHEBI_216484,Diastereomers
CHEBI_213519,CHEBI_199518,Diastereomers
CHEBI_70496,CHEBI_70495,Diastereomers
CHEBI_100045,CHEBI_101002,Diastereomers
CHEBI_221211,CHEBI_212087,Diastereomers
CHEBI_118700,CHEBI_118836,Diastereomers
CHEBI_217318,CHEBI_217312,Diastereomers
CHEBI_102815,CHEBI_97781,Diastereomers
CHEBI_127007,CHEBI_128443,Diastereomers
CHEBI_4969,CHEBI_132399,Diastereomers
CHEBI_216841,CHEBI_216847,Diastereomers
CHEBI_210270,CHEBI_217937,Diastereomers
CHEBI_211042,CHEBI_211045,Diastereomers
CHEBI_28023,CHEBI_231434,Diastereomers
CHEBI_218489,CHEBI_216303,Diastereomers
CHEBI_67302,CHEBI_67301,Diastereomers
CHEBI_68393,CHEBI_68394,Diastereomers
CHEBI_68135,CHEBI_68136,Diastereomers
CHEBI_202946,CHEBI_225918,Diastereomers
CHEBI_222528,CHEBI_218133,Diastereomers
CHEBI_2568,CHEBI_2931,Diastereomers
CHEBI_168395,CHEBI_191483,Diastereomers
CHEBI_199819,CHEBI_182711,Diastereomers
CHEBI_204730,CHEBI_201699,Diastereomers
CHEBI_209398,CHEBI_215371,Diastereomers
CHEBI_142114,CHEBI_142112,Diastereomers
CHEBI_70134,CHEBI_70133,Diastereomers
CHEBI_222109,CHEBI_222101,Diastereomers
CHEBI_128165,CHEBI_129558,Diastereomers
CHEBI_122236,CHEBI_122258,Diastereomers
CHEBI_219811,CHEBI_214164,Diastereomers
CHEBI_208338,CHEBI_211575,Diastereomers
CHEBI_50931,CHEBI_50932,Diastereomers
CHEBI_70250,CHEBI_70249,Diastereomers
CHEBI_57872,CHEBI_58915,Diastereomers
CHEBI_207947,CHEBI_207952,Diastereomers
CHEBI_211021,CHEBI_211026,Diastereomers
CHEBI_35711,CHEBI_72618,Diastereomers
CHEBI_48256,CHEBI_48258,Diastereomers
CHEBI_118801,CHEBI_118703,Diastereomers
CHEBI_211471,CHEBI_209466,Diastereomers
CHEBI_227521,CHEBI_227516,Diastereomers
CHEBI_124073,CHEBI_118502,Diastereomers
CHEBI_130333,CHEBI_129520,Diastereomers
CHEBI_122220,CHEBI_122487,Diastereomers
CHEBI_207234,CHEBI_227667,Diastereomers
CHEBI_68952,CHEBI_68951,Diastereomers
CHEBI_200842,CHEBI_204342,Diastereomers
CHEBI_200367,CHEBI_222225,Diastereomers
CHEBI_221714,CHEBI_221722,Diastereomers
CHEBI_223759,CHEBI_223764,Diastereomers
CHEBI_221886,CHEBI_221880,Diastereomers
CHEBI_63710,CHEBI_63711,Diastereomers
CHEBI_36398,CHEBI_36400,Diastereomers
CHEBI_130443,CHEBI_127601,Diastereomers
CHEBI_67406,CHEBI_67407,Diastereomers
CHEBI_212392,CHEBI_212386,Diastereomers
CHEBI_211692,CHEBI_208751,Diastereomers
CHEBI_195661,CHEBI_195657,Diastereomers
CHEBI_801,CHEBI_2524,Diastereomers
CHEBI_2411,CHEBI_15352,Diastereomers
CHEBI_212937,CHEBI_212930,Diastereomers
CHEBI_35527,CHEBI_35525,Diastereomers
CHEBI_124957,CHEBI_125947,Diastereomers
CHEBI_154732,CHEBI_156726,Diastereomers
CHEBI_221840,CHEBI_221846,Diastereomers
CHEBI_138648,CHEBI_138615,Diastereomers
CHEBI_128258,CHEBI_125743,Diastereomers
CHEBI_195258,CHEBI_149461,Diastereomers
CHEBI_99586,CHEBI_101758,Diastereomers
CHEBI_100548,CHEBI_100491,Diastereomers
CHEBI_211195,CHEBI_212170,Diastereomers
CHEBI_169514,CHEBI_169470,Diastereomers
CHEBI_167882,CHEBI_167883,Diastereomers
CHEBI_27550,CHEBI_27861,Diastereomers
CHEBI_130050,CHEBI_126142,Diastereomers
CHEBI_49136,CHEBI_49135,Diastereomers
CHEBI_119699,CHEBI_119672,Diastereomers
CHEBI_205013,CHEBI_201337,Diastereomers
CHEBI_219243,CHEBI_219236,Diastereomers
CHEBI_120305,CHEBI_120120,Diastereomers
CHEBI_126490,CHEBI_128903,Diastereomers
CHEBI_132905,CHEBI_156223,Diastereomers
CHEBI_60206,CHEBI_60205,Diastereomers
CHEBI_118838,CHEBI_118760,Diastereomers
CHEBI_125791,CHEBI_127648,Diastereomers
CHEBI_38229,CHEBI_38240,Diastereomers
CHEBI_70071,CHEBI_70072,Diastereomers
CHEBI_124956,CHEBI_124943,Diastereomers
CHEBI_118584,CHEBI_118753,Diastereomers
CHEBI_67320,CHEBI_67321,Diastereomers
CHEBI_100694,CHEBI_102076,Diastereomers
CHEBI_32304,CHEBI_91126,Diastereomers
CHEBI_130713,CHEBI_128748,Diastereomers
CHEBI_127293,CHEBI_125861,Diastereomers
CHEBI_204993,CHEBI_210359,Diastereomers
CHEBI_123609,CHEBI_123525,Diastereomers
